Index,MC,Sensor,Type,Step,Parameter,SubCh,Partition,FieldName,Register,Field,Name
3132,M5,ANA,DATA,0,HVTNROUT,A,2,adcout,ddrd_n0_dll_csr,M5_A_2_0_DATA_HVTNROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3133,M5,ANA,DATA,0,ULVTPROUT,A,2,adcout,ddrd_n0_dll_csr,M5_A_2_0_DATA_ULVTPROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3134,M5,ANA,DATA,0,LVTPROUT,A,2,adcout,ddrd_n0_dll_csr,M5_A_2_0_DATA_LVTPROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3135,M5,ANA,DATA,0,SVTPROUT,A,2,adcout,ddrd_n0_dll_csr,M5_A_2_0_DATA_SVTPROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3136,M5,ANA,DATA,0,HVTPROUT,A,2,adcout,ddrd_n0_dll_csr,M5_A_2_0_DATA_HVTPROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3137,M5,ANA,DATA,x,SVTNVT,A,2,adcout,ddrd_n0_dll_csr,M5_A_2_x_DATA_SVTNVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3138,M5,ANA,DATA,x,LVTPVT,A,2,adcout,ddrd_n0_dll_csr,M5_A_2_x_DATA_LVTPVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3139,M5,ANA,DATA,x,SVTPVT,A,2,adcout,ddrd_n0_dll_csr,M5_A_2_x_DATA_SVTPVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3140,M5,ANA,DATA,x,NBIAS,A,2,adcout,ddrd_n0_dll_csr,M5_A_2_x_DATA_NBIAS,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3141,M5,ANA,DATA,x,VCC_PBIAS,A,2,adcout,ddrd_n0_dll_csr,M5_A_2_x_DATA_VCC_PBIAS,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3142,M5,ANA,DATA,x,VCC,A,2,adcout,ddrd_n0_dll_csr,M5_A_2_x_DATA_VCC,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3143,M5,ANA,DATA,x,VSS,A,2,adcout,ddrd_n0_dll_csr,M5_A_2_x_DATA_VSS,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3144,M5,ANA,DATA,1,ULVTNGM,A,2,adcout,ddrd_n0_dll_csr,M5_A_2_1_DATA_ULVTNGM,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3145,M5,ANA,DATA,1,LVTNGM,A,2,adcout,ddrd_n0_dll_csr,M5_A_2_1_DATA_LVTNGM,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3146,M5,ANA,DATA,1,SVTNGM,A,2,adcout,ddrd_n0_dll_csr,M5_A_2_1_DATA_SVTNGM,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3147,M5,ANA,DATA,1,HVTNGM,A,2,adcout,ddrd_n0_dll_csr,M5_A_2_1_DATA_HVTNGM,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3148,M5,ANA,DATA,1,ULVTPGM,A,2,adcout,ddrd_n0_dll_csr,M5_A_2_1_DATA_ULVTPGM,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3149,M5,ANA,DATA,1,LVTPGM,A,2,adcout,ddrd_n0_dll_csr,M5_A_2_1_DATA_LVTPGM,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3150,M5,ANA,DATA,1,SVTPGM,A,2,adcout,ddrd_n0_dll_csr,M5_A_2_1_DATA_SVTPGM,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3151,M5,ANA,DATA,1,HVTPGM,A,2,adcout,ddrd_n0_dll_csr,M5_A_2_1_DATA_HVTPGM,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3152,M5,ANA,DATA,1,ULVTNROUT,A,2,adcout,ddrd_n0_dll_csr,M5_A_2_1_DATA_ULVTNROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3153,M5,ANA,DATA,1,LVTNROUT,A,2,adcout,ddrd_n0_dll_csr,M5_A_2_1_DATA_LVTNROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3154,M5,ANA,DATA,1,SVTNROUT,A,2,adcout,ddrd_n0_dll_csr,M5_A_2_1_DATA_SVTNROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3155,M5,ANA,DATA,1,HVTNROUT,A,2,adcout,ddrd_n0_dll_csr,M5_A_2_1_DATA_HVTNROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3156,M5,ANA,DATA,1,ULVTPROUT,A,2,adcout,ddrd_n0_dll_csr,M5_A_2_1_DATA_ULVTPROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3157,M5,ANA,DATA,1,LVTPROUT,A,2,adcout,ddrd_n0_dll_csr,M5_A_2_1_DATA_LVTPROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3158,M5,ANA,DATA,1,SVTPROUT,A,2,adcout,ddrd_n0_dll_csr,M5_A_2_1_DATA_SVTPROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3159,M5,ANA,DATA,1,HVTPROUT,A,2,adcout,ddrd_n0_dll_csr,M5_A_2_1_DATA_HVTPROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3160,M5,ANA,DATA,x,LVTNVT,B,2,adcout,ddrd_n0_dll_csr,M5_B_2_x_DATA_LVTNVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3161,M5,ANA,DATA,0,ULVTNGM,B,2,adcout,ddrd_n0_dll_csr,M5_B_2_0_DATA_ULVTNGM,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3162,M5,ANA,DATA,0,LVTNGM,B,2,adcout,ddrd_n0_dll_csr,M5_B_2_0_DATA_LVTNGM,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3163,M5,ANA,DATA,0,SVTNGM,B,2,adcout,ddrd_n0_dll_csr,M5_B_2_0_DATA_SVTNGM,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3164,M5,ANA,DATA,0,HVTNGM,B,2,adcout,ddrd_n0_dll_csr,M5_B_2_0_DATA_HVTNGM,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3165,M5,ANA,DATA,0,ULVTPGM,B,2,adcout,ddrd_n0_dll_csr,M5_B_2_0_DATA_ULVTPGM,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3166,M5,ANA,DATA,0,LVTPGM,B,2,adcout,ddrd_n0_dll_csr,M5_B_2_0_DATA_LVTPGM,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3167,M5,ANA,DATA,0,SVTPGM,B,2,adcout,ddrd_n0_dll_csr,M5_B_2_0_DATA_SVTPGM,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3168,M5,ANA,DATA,0,HVTPGM,B,2,adcout,ddrd_n0_dll_csr,M5_B_2_0_DATA_HVTPGM,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3169,M5,ANA,DATA,0,ULVTNROUT,B,2,adcout,ddrd_n0_dll_csr,M5_B_2_0_DATA_ULVTNROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3170,M5,ANA,DATA,0,LVTNROUT,B,2,adcout,ddrd_n0_dll_csr,M5_B_2_0_DATA_LVTNROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3171,M5,ANA,DATA,0,SVTNROUT,B,2,adcout,ddrd_n0_dll_csr,M5_B_2_0_DATA_SVTNROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3172,M5,ANA,DATA,0,HVTNROUT,B,2,adcout,ddrd_n0_dll_csr,M5_B_2_0_DATA_HVTNROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3173,M5,ANA,DATA,0,ULVTPROUT,B,2,adcout,ddrd_n0_dll_csr,M5_B_2_0_DATA_ULVTPROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3174,M5,ANA,DATA,0,LVTPROUT,B,2,adcout,ddrd_n0_dll_csr,M5_B_2_0_DATA_LVTPROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3175,M5,ANA,DATA,0,SVTPROUT,B,2,adcout,ddrd_n0_dll_csr,M5_B_2_0_DATA_SVTPROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3176,M5,ANA,DATA,0,HVTPROUT,B,2,adcout,ddrd_n0_dll_csr,M5_B_2_0_DATA_HVTPROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3177,M5,ANA,DATA,x,SVTNVT,B,2,adcout,ddrd_n0_dll_csr,M5_B_2_x_DATA_SVTNVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3178,M5,ANA,DATA,x,LVTPVT,B,2,adcout,ddrd_n0_dll_csr,M5_B_2_x_DATA_LVTPVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3179,M5,ANA,DATA,x,SVTPVT,B,2,adcout,ddrd_n0_dll_csr,M5_B_2_x_DATA_SVTPVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3180,M5,ANA,DATA,x,NBIAS,B,2,adcout,ddrd_n0_dll_csr,M5_B_2_x_DATA_NBIAS,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3181,M5,ANA,DATA,x,VCC_PBIAS,B,2,adcout,ddrd_n0_dll_csr,M5_B_2_x_DATA_VCC_PBIAS,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3182,M5,ANA,DATA,x,VCC,B,2,adcout,ddrd_n0_dll_csr,M5_B_2_x_DATA_VCC,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3183,M5,ANA,DATA,x,VSS,B,2,adcout,ddrd_n0_dll_csr,M5_B_2_x_DATA_VSS,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3184,M5,ANA,DATA,1,ULVTNGM,B,2,adcout,ddrd_n0_dll_csr,M5_B_2_1_DATA_ULVTNGM,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3185,M5,ANA,DATA,1,LVTNGM,B,2,adcout,ddrd_n0_dll_csr,M5_B_2_1_DATA_LVTNGM,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3186,M5,ANA,DATA,1,SVTNGM,B,2,adcout,ddrd_n0_dll_csr,M5_B_2_1_DATA_SVTNGM,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3187,M5,ANA,DATA,1,HVTNGM,B,2,adcout,ddrd_n0_dll_csr,M5_B_2_1_DATA_HVTNGM,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3188,M5,ANA,DATA,1,ULVTPGM,B,2,adcout,ddrd_n0_dll_csr,M5_B_2_1_DATA_ULVTPGM,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3189,M5,ANA,DATA,1,LVTPGM,B,2,adcout,ddrd_n0_dll_csr,M5_B_2_1_DATA_LVTPGM,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3190,M5,ANA,DATA,1,SVTPGM,B,2,adcout,ddrd_n0_dll_csr,M5_B_2_1_DATA_SVTPGM,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3191,M5,ANA,DATA,1,HVTPGM,B,2,adcout,ddrd_n0_dll_csr,M5_B_2_1_DATA_HVTPGM,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3192,M5,ANA,DATA,1,ULVTNROUT,B,2,adcout,ddrd_n0_dll_csr,M5_B_2_1_DATA_ULVTNROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3193,M5,ANA,DATA,1,LVTNROUT,B,2,adcout,ddrd_n0_dll_csr,M5_B_2_1_DATA_LVTNROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3194,M5,ANA,DATA,1,SVTNROUT,B,2,adcout,ddrd_n0_dll_csr,M5_B_2_1_DATA_SVTNROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3195,M5,ANA,DATA,1,HVTNROUT,B,2,adcout,ddrd_n0_dll_csr,M5_B_2_1_DATA_HVTNROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3196,M5,ANA,DATA,1,ULVTPROUT,B,2,adcout,ddrd_n0_dll_csr,M5_B_2_1_DATA_ULVTPROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3197,M5,ANA,DATA,1,LVTPROUT,B,2,adcout,ddrd_n0_dll_csr,M5_B_2_1_DATA_LVTPROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3198,M5,ANA,DATA,1,SVTPROUT,B,2,adcout,ddrd_n0_dll_csr,M5_B_2_1_DATA_SVTPROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3199,M5,ANA,DATA,1,HVTPROUT,B,2,adcout,ddrd_n0_dll_csr,M5_B_2_1_DATA_HVTPROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3200,M5,ANA,DATA,x,LVTNVT,A,3,adcout,ddrd_n0_dll_csr,M5_A_3_x_DATA_LVTNVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3201,M5,ANA,DATA,0,ULVTNGM,A,3,adcout,ddrd_n0_dll_csr,M5_A_3_0_DATA_ULVTNGM,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3202,M5,ANA,DATA,0,LVTNGM,A,3,adcout,ddrd_n0_dll_csr,M5_A_3_0_DATA_LVTNGM,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3203,M5,ANA,DATA,0,SVTNGM,A,3,adcout,ddrd_n0_dll_csr,M5_A_3_0_DATA_SVTNGM,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3204,M5,ANA,DATA,0,HVTNGM,A,3,adcout,ddrd_n0_dll_csr,M5_A_3_0_DATA_HVTNGM,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3205,M5,ANA,DATA,0,ULVTPGM,A,3,adcout,ddrd_n0_dll_csr,M5_A_3_0_DATA_ULVTPGM,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3206,M5,ANA,DATA,0,LVTPGM,A,3,adcout,ddrd_n0_dll_csr,M5_A_3_0_DATA_LVTPGM,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3207,M5,ANA,DATA,0,SVTPGM,A,3,adcout,ddrd_n0_dll_csr,M5_A_3_0_DATA_SVTPGM,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3208,M5,ANA,DATA,0,HVTPGM,A,3,adcout,ddrd_n0_dll_csr,M5_A_3_0_DATA_HVTPGM,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3209,M5,ANA,DATA,0,ULVTNROUT,A,3,adcout,ddrd_n0_dll_csr,M5_A_3_0_DATA_ULVTNROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3210,M5,ANA,DATA,0,LVTNROUT,A,3,adcout,ddrd_n0_dll_csr,M5_A_3_0_DATA_LVTNROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3211,M5,ANA,DATA,0,SVTNROUT,A,3,adcout,ddrd_n0_dll_csr,M5_A_3_0_DATA_SVTNROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3212,M5,ANA,DATA,0,HVTNROUT,A,3,adcout,ddrd_n0_dll_csr,M5_A_3_0_DATA_HVTNROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3213,M5,ANA,DATA,0,ULVTPROUT,A,3,adcout,ddrd_n0_dll_csr,M5_A_3_0_DATA_ULVTPROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3214,M5,ANA,DATA,0,LVTPROUT,A,3,adcout,ddrd_n0_dll_csr,M5_A_3_0_DATA_LVTPROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3215,M5,ANA,DATA,0,SVTPROUT,A,3,adcout,ddrd_n0_dll_csr,M5_A_3_0_DATA_SVTPROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3216,M5,ANA,DATA,0,HVTPROUT,A,3,adcout,ddrd_n0_dll_csr,M5_A_3_0_DATA_HVTPROUT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3217,M5,ANA,DATA,x,SVTNVT,A,3,adcout,ddrd_n0_dll_csr,M5_A_3_x_DATA_SVTNVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3218,M5,ANA,DATA,x,LVTPVT,A,3,adcout,ddrd_n0_dll_csr,M5_A_3_x_DATA_LVTPVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3219,M5,ANA,DATA,x,SVTPVT,A,3,adcout,ddrd_n0_dll_csr,M5_A_3_x_DATA_SVTPVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3220,M5,ANA,DATA,x,NBIAS,A,3,adcout,ddrd_n0_dll_csr,M5_A_3_x_DATA_NBIAS,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3221,M5,ANA,DATA,x,VCC_PBIAS,A,3,adcout,ddrd_n0_dll_csr,M5_A_3_x_DATA_VCC_PBIAS,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3222,M5,ANA,DATA,x,VCC,A,3,adcout,ddrd_n0_dll_csr,M5_A_3_x_DATA_VCC,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3223,M5,ANA,DATA,x,VSS,A,3,adcout,ddrd_n0_dll_csr,M5_A_3_x_DATA_VSS,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3224,M5,ANA,DATA,1,ULVTNGM,A,3,adcout,ddrd_n0_dll_csr,M5_A_3_1_DATA_ULVTNGM,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
3225,M5,ANA,DATA,1,LVTNGM,A,3,adcout,ddrd_n0_dll_csr,M5_A_3_1_DATA_LVTNGM,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_ANA_APM
